LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Overall
60,60,60,58,57,57,57,58,54,54,54,56,47,47,47,56,46,41,41,41,46,44,42,42,42,44,49,62,51,48,55,64,46,22,26,60,73,74,63,57,85,69,60,65,87,57,63,25,47,43,58,56,24,25,28,7,13,13,14,8,61
56,56,56,60,60,60,60,60,61,61,61,61,58,58,58,61,51,49,49,49,51,49,43,43,43,49,49,56,40,65,46,65,57,58,59,64,68,67,65,54,71,52,50,68,54,49,42,21,55,66,45,58,40,41,46,11,8,9,11,14,61
60,60,60,59,59,59,59,59,57,57,57,57,49,49,49,57,41,38,38,38,41,39,35,35,35,39,45,62,57,51,47,61,42,27,41,59,75,73,73,59,70,57,65,63,62,50,49,14,61,47,63,52,21,16,12,11,7,10,12,11,61
60,60,60,57,58,58,58,57,55,55,55,54,45,45,45,54,39,35,35,35,39,38,34,34,34,38,36,67,46,43,61,57,53,58,30,59,77,75,70,57,73,61,64,48,54,63,42,15,64,42,55,48,32,13,19,7,5,12,11,9,61
56,56,56,60,59,59,59,60,59,59,59,60,55,55,55,60,48,45,45,45,48,45,37,37,37,45,53,66,35,61,43,62,46,36,56,65,71,63,73,45,65,57,54,69,43,54,38,27,58,54,46,50,34,27,35,6,8,10,8,6,61
60,60,60,58,59,59,59,58,57,57,57,56,49,49,49,56,39,36,36,36,39,37,32,32,32,37,36,65,53,52,59,66,54,36,39,56,69,72,65,55,71,60,55,56,58,62,34,15,58,53,71,45,19,14,17,10,6,10,13,7,61
59,59,59,57,58,58,58,57,57,57,57,55,49,49,49,55,41,39,39,39,41,39,37,37,37,39,41,63,57,51,63,62,48,56,36,60,71,59,64,45,55,58,61,62,73,59,32,18,61,56,61,42,31,21,19,14,5,9,13,14,61
60,60,60,56,57,57,57,56,54,54,54,54,48,48,48,54,41,39,39,39,41,39,39,39,39,39,37,65,60,44,51,55,48,40,39,60,63,70,69,59,65,63,67,60,70,59,50,23,57,48,60,57,35,14,13,7,14,13,14,8,61
59,59,59,51,55,55,55,51,52,52,52,51,50,50,50,51,43,46,46,46,43,42,48,48,48,42,39,61,67,42,56,48,44,35,43,48,57,52,47,63,42,67,83,68,85,53,80,38,63,58,65,64,33,32,18,9,10,9,8,6,61
59,59,59,54,56,56,56,54,54,54,54,52,48,48,48,52,39,38,38,38,39,37,36,36,36,37,36,64,65,54,51,53,46,42,40,58,54,58,52,56,53,66,64,54,59,60,32,22,58,45,62,48,28,17,14,11,10,15,14,10,61
59,59,59,56,59,59,59,56,57,57,57,54,50,50,50,54,41,39,39,39,41,39,38,38,38,39,31,61,58,52,45,58,43,31,35,56,65,66,62,59,63,62,69,59,62,64,39,14,61,57,67,58,42,19,18,8,7,9,5,6,61
59,59,59,59,60,60,60,59,59,59,59,57,52,52,52,57,43,41,41,41,43,40,37,37,37,40,43,63,52,59,66,67,57,34,43,60,67,56,61,62,68,73,57,56,52,62,36,13,48,58,50,56,44,21,15,6,11,12,6,8,61
60,60,60,58,58,58,58,58,56,56,56,57,50,50,50,57,44,41,41,41,44,42,39,39,39,42,48,58,50,56,66,64,40,23,43,63,69,65,65,56,48,67,86,67,80,55,56,12,54,41,49,45,12,27,30,9,14,15,12,7,61
59,59,59,56,58,58,58,56,56,56,56,54,49,49,49,54,40,39,39,39,40,38,37,37,37,38,38,62,62,53,43,50,45,34,41,63,66,66,58,56,70,58,67,51,60,58,55,20,61,51,55,50,17,17,19,6,13,9,6,10,61
59,59,59,57,58,58,58,57,56,56,56,55,50,50,50,55,42,39,39,39,42,40,37,37,37,40,39,63,64,59,46,61,45,34,37,62,66,62,64,54,69,61,66,62,59,57,34,15,51,47,60,53,34,15,21,15,7,12,8,9,61
59,59,59,58,58,58,58,58,57,57,57,58,55,55,55,58,53,51,51,51,53,52,50,50,50,52,49,63,53,52,58,55,49,48,53,58,76,64,78,58,66,58,66,73,68,59,62,48,62,52,54,57,34,44,43,14,8,12,9,11,61
59,59,59,61,61,61,61,61,62,62,62,61,58,58,58,61,47,48,48,48,47,43,40,40,40,43,51,62,45,65,56,66,42,31,62,63,61,59,68,62,69,52,60,65,66,60,52,40,63,55,63,60,35,17,13,7,10,11,11,9,61
60,60,60,57,58,58,58,57,57,57,57,56,55,55,55,56,52,53,53,53,52,52,53,53,53,52,33,60,64,58,34,60,41,45,52,64,69,70,69,49,51,59,69,65,77,49,58,48,56,46,59,51,32,52,48,15,8,7,12,7,61
59,59,59,60,59,59,59,60,58,58,58,59,51,51,51,59,42,38,38,38,42,39,34,34,34,39,57,62,57,60,56,61,46,47,40,63,68,66,63,52,63,58,54,61,66,60,43,13,56,54,64,51,15,17,13,5,7,6,11,14,61
60,60,60,57,57,57,57,57,55,55,55,57,50,50,50,57,48,43,43,43,48,47,42,42,42,47,48,56,49,48,58,53,60,40,42,57,84,86,64,55,69,69,67,78,84,59,37,22,57,47,58,47,29,30,35,6,8,9,6,8,61
59,59,59,59,60,60,60,59,58,58,58,56,48,48,48,56,40,37,37,37,40,39,36,36,36,39,32,60,55,47,50,61,44,31,38,58,85,83,76,56,77,60,75,53,56,54,48,14,59,58,52,54,28,15,21,5,11,7,10,13,61
60,60,60,57,58,58,58,57,55,55,55,55,47,47,47,55,40,35,35,35,40,38,35,35,35,38,33,62,62,44,43,65,38,31,31,64,76,76,68,47,67,54,69,67,73,52,33,18,59,45,64,53,18,15,12,9,8,10,15,11,61
60,60,60,54,56,56,56,54,53,53,53,51,44,44,44,51,37,34,34,34,37,36,34,34,34,36,31,68,62,48,63,51,35,38,26,56,66,67,65,53,63,62,68,51,61,60,31,17,61,43,66,60,18,16,19,12,10,11,13,13,61
56,56,56,61,59,59,59,61,61,61,61,61,58,58,58,61,55,55,55,55,55,53,51,51,51,53,56,58,39,62,52,64,45,33,60,63,73,70,71,44,82,56,73,61,54,54,65,49,60,61,50,58,55,49,40,5,6,10,9,13,61
59,59,59,54,55,55,55,54,51,51,51,52,44,44,44,52,39,37,37,37,39,38,38,38,38,38,41,61,58,41,64,52,70,70,39,53,70,72,74,52,57,63,51,55,68,57,76,18,67,31,60,51,24,23,17,13,7,11,8,8,61
60,60,60,59,60,60,60,59,59,59,59,57,52,52,52,57,42,40,40,40,42,40,37,37,37,40,42,62,51,56,60,65,56,37,41,63,65,72,60,60,60,70,55,50,66,60,40,16,46,60,69,56,28,21,17,7,8,8,11,8,61
60,60,60,55,57,57,57,55,54,54,54,54,47,47,47,54,40,38,38,38,40,39,38,38,38,39,35,63,59,41,53,61,34,26,36,65,59,66,60,55,62,59,64,68,77,57,36,14,59,42,55,44,37,14,19,15,13,8,9,12,61
60,60,60,59,59,59,59,59,57,57,57,58,50,50,50,58,45,41,41,41,45,43,40,40,40,43,41,59,59,49,41,62,38,32,42,63,79,83,78,49,74,60,74,72,72,56,52,25,58,47,46,54,26,21,22,8,12,8,7,13,61
57,57,57,60,59,59,59,60,60,60,60,61,57,57,57,61,51,49,49,49,51,49,43,43,43,49,54,56,40,61,43,65,53,37,58,63,71,70,73,55,80,57,51,67,64,50,53,40,59,53,48,50,21,38,36,6,8,12,7,7,61
59,59,59,56,57,57,57,56,54,54,54,54,49,49,49,54,43,41,41,41,43,42,41,41,41,42,45,64,62,47,58,56,59,38,37,56,59,61,65,57,70,62,73,63,68,59,35,29,60,51,60,58,40,22,18,11,12,9,16,14,61
58,58,58,58,59,59,59,58,57,57,57,57,51,51,51,57,44,41,41,41,44,42,38,38,38,42,46,57,46,52,53,57,46,41,41,61,71,72,63,56,61,66,64,68,61,56,55,17,61,55,66,62,23,28,25,8,14,12,11,10,60
58,58,58,57,57,57,57,57,56,56,56,57,50,50,50,57,45,44,44,44,45,44,42,42,42,44,34,66,45,58,35,55,31,31,48,59,79,83,75,47,66,50,65,70,72,43,62,13,61,40,57,48,28,39,28,13,14,15,10,6,60
59,59,59,54,57,57,57,54,53,53,53,52,47,47,47,52,38,35,35,35,38,36,32,32,32,36,29,66,61,45,37,57,39,58,37,64,60,64,61,49,44,61,59,67,55,59,24,17,58,42,71,49,27,13,12,12,7,7,7,6,60
58,58,58,56,55,55,55,56,52,52,52,55,46,46,46,55,44,38,38,38,44,42,35,35,35,42,56,62,49,53,50,49,54,61,37,53,73,75,58,54,74,62,48,68,63,56,44,19,64,31,62,58,14,22,25,10,12,7,10,9,60
58,58,58,59,58,58,58,59,57,57,57,58,51,51,51,58,47,43,43,43,47,45,40,40,40,45,54,58,49,56,55,64,49,44,46,64,75,73,68,50,74,63,53,55,64,48,45,21,52,49,52,55,25,35,30,8,9,5,11,9,60
58,58,58,59,59,59,59,59,58,58,58,57,50,50,50,57,41,36,36,36,41,38,31,31,31,38,39,63,49,56,51,64,50,40,41,61,74,76,78,52,74,54,62,55,50,51,30,17,60,50,65,59,14,15,19,9,11,11,9,11,60
58,58,58,55,57,57,57,55,55,55,55,54,50,50,50,54,43,41,41,41,43,41,38,38,38,41,41,61,58,61,41,54,49,33,39,57,59,60,55,58,61,61,56,64,64,57,32,20,57,46,61,51,31,22,18,11,9,7,13,12,60
58,58,58,61,60,60,60,61,60,60,60,60,55,55,55,60,49,46,46,46,49,47,41,41,41,47,49,59,46,61,51,65,55,31,52,61,82,76,69,54,71,58,70,58,74,49,26,33,49,65,45,56,20,32,38,6,12,11,9,8,60
59,59,59,60,59,59,59,60,57,57,57,58,52,52,52,58,50,47,47,47,50,48,45,45,45,48,58,66,51,55,56,70,54,39,49,68,65,63,65,44,66,73,40,41,60,49,39,42,48,50,59,49,30,41,47,15,7,7,9,15,60
57,57,57,60,58,58,58,60,57,57,57,59,52,52,52,59,49,44,44,44,49,46,39,39,39,46,59,55,38,57,52,60,58,41,51,58,76,77,73,59,63,68,42,59,54,50,42,21,58,49,55,53,45,29,28,5,14,15,6,14,60
59,59,59,59,59,59,59,59,58,58,58,59,54,54,54,59,48,44,44,44,48,46,39,39,39,46,58,61,54,57,49,62,60,49,51,63,68,64,57,58,75,69,47,60,57,55,30,27,52,55,61,53,26,29,35,14,15,11,6,8,60
59,59,59,56,58,58,58,56,56,56,56,55,49,49,49,55,40,37,37,37,40,38,35,35,35,38,37,59,64,50,44,56,44,34,37,57,73,68,58,62,65,58,63,59,62,58,33,20,56,57,72,50,16,16,14,10,10,10,8,11,60
59,59,59,61,60,60,60,61,58,58,58,60,52,52,52,60,48,41,41,41,48,45,36,36,36,45,55,58,44,54,52,61,43,34,34,63,75,84,66,51,86,59,67,84,58,56,33,20,63,55,52,43,31,21,22,14,12,9,14,9,60
55,55,55,59,57,57,57,59,58,58,58,58,54,54,54,58,54,51,51,51,54,52,47,47,47,52,53,65,37,58,49,60,35,38,53,52,74,76,85,55,76,53,39,64,49,57,42,44,51,55,48,53,63,48,33,7,11,12,9,9,60
59,59,59,60,58,58,58,60,57,57,57,59,51,51,51,59,45,39,39,39,45,42,35,35,35,42,52,62,63,58,47,61,36,29,44,62,80,79,72,47,71,51,71,77,62,56,30,18,52,49,62,43,17,20,14,10,13,12,7,9,60
60,60,60,59,60,60,60,59,59,59,59,60,55,55,55,60,47,47,47,47,47,45,43,43,43,45,42,65,61,64,41,66,35,36,58,63,72,73,68,40,70,62,63,65,61,32,58,29,61,55,53,53,35,30,28,5,7,9,12,10,60
59,59,59,53,56,56,56,53,53,53,53,52,47,47,47,52,39,39,39,39,39,38,39,39,39,38,33,60,61,53,55,55,41,32,32,54,63,64,50,53,63,64,65,51,73,56,63,24,57,51,68,53,15,22,21,7,8,14,14,8,60
59,59,59,53,55,55,55,53,52,52,52,52,47,47,47,52,39,38,38,38,39,38,39,39,39,38,45,62,71,50,51,54,31,27,34,57,53,53,53,47,47,65,67,57,64,53,55,18,63,47,60,54,20,25,23,15,15,9,11,9,60
53,53,53,59,57,57,57,59,58,58,58,58,56,56,56,58,57,55,55,55,57,56,50,50,50,56,54,55,31,60,38,62,52,32,54,58,70,71,81,55,75,54,35,62,44,57,55,52,53,54,49,49,55,55,52,8,5,11,14,11,60
58,58,58,51,55,55,55,51,51,51,51,49,46,46,46,49,38,38,38,38,38,37,40,40,40,37,31,63,66,41,56,52,34,36,30,57,50,56,51,60,49,66,61,54,73,55,61,20,53,53,53,48,28,22,21,6,7,10,14,7,60
59,59,59,51,54,54,54,51,50,50,50,49,45,45,45,49,39,38,38,38,39,39,39,39,39,39,32,64,60,38,54,48,40,30,35,54,59,62,58,55,62,63,62,58,78,58,29,23,62,44,61,46,36,22,23,9,7,12,7,8,60
59,59,59,59,58,58,58,59,56,56,56,59,49,49,49,59,48,40,40,40,48,46,39,39,39,46,53,55,50,49,34,62,47,41,39,59,95,93,72,40,80,79,76,73,69,54,32,18,49,56,50,52,22,31,34,9,15,11,7,11,60
63,63,63,60,61,61,61,60,59,59,59,59,54,54,54,59,49,49,49,49,49,48,52,52,52,48,51,60,69,59,59,61,44,23,49,59,70,73,65,53,67,66,73,50,77,55,69,30,64,58,50,52,53,42,27,6,5,6,10,8,60
57,57,57,59,58,58,58,59,57,57,57,60,54,54,54,60,51,48,48,48,51,49,42,42,42,49,58,57,42,61,45,64,52,45,53,62,74,73,62,50,59,64,40,67,62,41,38,31,52,51,59,56,30,43,37,14,8,8,14,13,60
58,58,58,60,59,59,59,60,58,58,58,59,53,53,53,59,46,42,42,42,46,43,38,38,38,43,60,58,51,60,48,64,47,36,52,60,69,66,70,40,68,68,62,61,60,61,42,25,60,56,54,55,20,27,29,14,14,14,11,13,60
58,58,58,58,59,59,59,58,59,59,59,59,61,61,61,59,57,60,60,60,57,56,57,57,57,56,54,60,54,63,48,60,62,55,63,61,48,49,58,57,65,63,62,73,70,57,70,59,60,62,55,61,33,63,60,8,13,12,12,7,60
58,58,58,52,54,54,54,52,50,50,50,50,42,42,42,50,38,36,36,36,38,38,39,39,39,38,25,62,66,41,45,53,26,22,29,49,75,82,51,46,51,60,70,56,65,46,65,19,61,43,56,40,24,24,23,6,8,14,11,6,60
55,55,55,59,57,57,57,59,58,58,58,59,54,54,54,59,52,47,47,47,52,51,43,43,43,51,57,55,45,57,54,61,67,64,51,59,77,78,80,52,80,56,76,68,39,50,40,35,53,55,45,54,37,41,40,15,12,13,11,5,60
58,58,58,55,57,57,57,55,54,54,54,53,46,46,46,53,39,38,38,38,39,38,39,39,39,38,31,62,55,41,43,62,37,30,33,59,62,65,67,58,49,55,56,52,73,46,43,15,62,49,63,56,50,13,19,9,7,14,14,10,60
58,58,58,55,56,56,56,55,53,53,53,52,44,44,44,52,38,34,34,34,38,37,36,36,36,37,34,62,55,45,43,57,58,28,27,52,79,81,61,45,57,60,71,46,73,54,30,23,59,49,50,46,22,20,15,9,6,7,10,9,60
58,58,58,54,56,56,56,54,53,53,53,51,44,44,44,51,37,34,34,34,37,35,32,32,32,35,24,64,55,41,61,63,48,26,33,60,67,66,71,53,75,62,62,52,51,55,29,19,57,37,56,35,21,18,16,9,11,10,7,9,60
60,60,60,59,59,59,59,59,57,57,57,57,49,49,49,57,41,36,36,36,41,39,34,34,34,39,48,61,55,56,42,62,45,39,45,51,84,81,78,53,72,63,62,51,76,62,30,16,59,48,60,53,15,13,19,15,9,13,6,8,60
58,58,58,53,55,55,55,53,53,53,53,51,47,47,47,51,37,35,35,35,37,35,33,33,33,35,36,74,63,50,41,47,46,39,34,54,55,51,59,55,69,58,63,52,50,57,32,13,60,52,66,52,22,21,17,8,7,9,10,6,60
58,58,58,60,59,59,59,60,58,58,58,58,51,51,51,58,43,38,38,38,43,41,33,33,33,41,47,60,49,51,61,61,62,54,44,62,79,73,78,62,84,57,69,58,41,59,36,22,59,49,56,62,21,16,19,8,14,8,11,12,60
59,59,59,56,58,58,58,56,56,56,56,54,49,49,49,54,38,37,37,37,38,36,33,33,33,36,36,66,53,48,53,59,47,41,39,63,67,50,67,58,69,58,62,51,54,56,32,20,62,48,55,55,23,15,16,6,10,6,11,15,60
52,52,52,59,56,56,56,59,57,57,57,58,49,49,49,58,44,38,38,38,44,41,32,32,32,41,56,48,40,55,46,67,51,41,46,66,84,83,87,41,85,59,44,45,30,40,39,20,45,52,61,47,26,21,22,15,9,6,7,11,60
58,58,58,54,57,57,57,54,55,55,55,53,48,48,48,53,39,39,39,39,39,38,37,37,37,38,30,61,60,53,45,56,30,30,39,59,65,65,58,50,64,59,66,58,73,49,37,17,59,52,57,55,30,18,18,7,10,10,11,9,60
59,59,59,57,57,57,57,57,54,54,54,55,45,45,45,55,41,36,36,36,41,40,36,36,36,40,34,61,53,42,37,61,34,32,28,58,80,81,73,60,53,56,64,61,62,45,28,15,60,40,41,49,47,17,11,12,8,12,13,14,60
53,53,53,58,57,57,57,58,58,58,58,59,58,58,58,59,56,55,55,55,56,55,51,51,51,55,51,36,50,62,51,62,53,48,59,60,69,66,64,59,61,55,57,61,43,52,60,48,62,58,44,59,45,51,55,12,8,9,8,10,60
58,58,58,57,58,58,58,57,55,55,55,57,48,48,48,57,42,39,39,39,42,40,37,37,37,40,44,60,54,51,41,60,42,29,46,62,74,78,62,51,66,57,66,62,65,49,53,15,59,42,56,50,33,13,15,11,7,10,14,11,60
55,55,55,60,58,58,58,60,59,59,59,60,56,56,56,60,54,52,52,52,54,52,48,48,48,52,60,50,44,64,48,64,51,50,56,62,74,70,76,53,71,58,56,59,61,52,57,43,50,54,53,43,35,48,40,10,14,14,10,10,60
59,59,59,61,60,60,60,61,59,59,59,61,56,56,56,61,55,53,53,53,55,54,51,51,51,54,54,60,58,62,43,63,50,32,58,58,83,72,73,55,74,55,76,61,51,42,55,46,59,55,42,54,40,49,48,10,13,10,6,7,60
58,58,58,55,55,55,55,55,53,53,53,55,51,51,51,55,49,48,48,48,49,48,48,48,48,48,45,59,62,54,45,49,57,44,45,54,64,66,73,63,58,54,75,85,74,53,77,36,60,38,55,55,30,36,30,10,15,7,8,16,60
57,57,57,60,58,58,58,60,58,58,58,59,53,53,53,59,47,44,44,44,47,45,39,39,39,45,60,57,47,58,56,69,53,59,52,63,69,68,66,46,77,62,50,54,51,46,56,20,54,54,58,49,27,34,34,7,15,9,7,8,60
59,59,59,54,57,57,57,54,55,55,55,52,49,49,49,52,38,38,38,38,38,37,36,36,36,37,36,67,69,53,44,57,48,39,40,56,54,53,54,54,57,63,65,50,56,57,39,19,57,54,76,56,19,22,18,11,15,9,6,6,60
53,53,53,60,56,56,56,60,56,56,56,59,49,49,49,59,48,40,40,40,48,44,35,35,35,44,60,59,33,56,44,66,39,35,33,64,77,74,87,46,85,48,75,68,43,41,37,23,49,48,53,44,37,22,24,14,8,8,8,14,60
59,59,59,58,58,58,58,58,56,56,56,55,48,48,48,55,40,36,36,36,40,38,33,33,33,38,41,60,60,49,43,57,54,37,39,61,73,72,77,56,77,58,66,51,47,58,31,16,62,49,67,52,19,17,16,13,12,12,13,8,60
59,59,59,60,59,59,59,60,58,58,58,59,53,53,53,59,51,47,47,47,51,49,45,45,45,49,52,56,53,55,52,58,57,50,50,57,81,87,80,53,65,63,52,71,71,53,60,32,56,56,58,54,30,36,35,7,11,7,8,16,60
56,56,56,59,58,58,58,59,56,56,56,58,49,49,49,58,45,38,38,38,45,42,34,34,34,42,54,58,41,55,50,66,51,46,36,57,70,72,66,59,77,56,45,50,46,45,28,20,61,48,50,60,24,26,27,11,8,12,10,5,60
55,55,55,60,58,58,58,60,59,59,59,59,53,53,53,59,46,43,43,43,46,42,34,34,34,42,58,59,24,56,52,60,61,59,52,62,71,71,73,52,68,67,40,60,59,63,47,29,48,61,58,50,23,17,26,11,14,9,6,9,60
55,55,55,59,58,58,58,59,59,59,59,59,53,53,53,59,43,40,40,40,43,40,33,33,33,40,53,56,36,54,48,64,46,37,56,66,70,69,69,52,64,55,57,53,51,48,42,18,57,57,39,58,21,21,19,10,13,9,7,8,60
58,58,58,54,56,56,56,54,54,54,54,53,49,49,49,53,41,41,41,41,41,40,40,40,40,40,27,61,62,51,50,53,33,32,39,58,69,68,57,55,60,58,69,63,67,47,55,26,57,53,61,55,30,20,22,12,16,13,14,10,60
60,60,60,60,62,62,62,60,61,61,61,59,53,53,53,59,46,44,44,44,46,44,41,41,41,44,33,63,50,58,48,60,45,47,41,63,77,78,75,59,72,60,75,60,58,46,36,24,63,62,58,57,59,17,19,12,5,5,14,7,60
57,57,57,60,60,60,60,60,60,60,60,58,53,53,53,58,43,40,40,40,43,41,34,34,34,41,36,61,47,60,58,73,57,45,50,61,67,69,77,54,78,54,59,54,53,51,38,20,53,56,54,56,14,15,39,8,6,12,10,8,60
52,52,52,59,57,57,57,59,58,58,58,59,52,52,52,59,49,45,45,45,49,46,39,39,39,46,52,53,20,58,43,65,58,36,54,67,76,75,76,44,76,52,59,55,52,51,32,33,51,48,41,59,48,24,38,7,7,14,14,15,60
58,58,58,54,56,56,56,54,53,53,53,51,46,46,46,51,37,35,35,35,37,35,34,34,34,35,41,68,62,49,49,52,49,37,35,54,54,48,66,59,83,60,78,48,62,56,31,15,60,51,61,40,22,14,18,7,12,14,9,13,60
59,59,59,58,59,59,59,58,56,56,56,55,49,49,49,55,41,37,37,37,41,39,33,33,33,39,37,59,54,55,45,60,53,59,43,60,77,74,61,57,76,70,48,41,29,59,32,20,59,42,58,65,25,20,21,6,10,8,15,6,60
59,59,59,52,55,55,55,52,52,52,52,51,46,46,46,51,39,38,38,38,39,39,40,40,40,39,24,60,74,47,44,54,32,23,31,55,63,66,56,53,32,58,70,65,70,52,49,17,58,50,56,52,25,24,25,6,6,13,10,8,60
58,58,58,54,57,57,57,54,54,54,54,51,47,47,47,51,37,34,34,34,37,35,32,32,32,35,25,63,57,55,53,58,39,29,28,59,53,55,57,59,65,57,63,56,55,60,29,15,61,42,59,42,11,14,19,14,13,8,9,13,60
59,59,59,58,59,59,59,58,58,58,58,56,52,52,52,56,41,39,39,39,41,39,34,34,34,39,39,62,53,57,43,61,50,39,41,63,64,61,61,57,60,61,59,55,55,54,31,21,61,55,55,49,21,16,21,6,9,8,11,10,60
59,59,59,56,57,57,57,56,55,55,55,55,48,48,48,55,39,38,38,38,39,37,36,36,36,37,40,62,54,57,50,58,38,35,44,51,72,71,69,51,66,64,75,58,72,57,60,12,58,48,66,55,17,18,16,14,11,11,13,14,60
58,58,58,57,57,57,57,57,55,55,55,57,50,50,50,57,51,47,47,47,51,50,47,47,47,50,44,54,58,57,43,58,37,33,35,61,77,79,70,49,69,59,82,80,73,47,57,33,58,45,46,51,43,28,39,8,9,14,12,10,60
59,59,59,56,57,57,57,56,55,55,55,53,48,48,48,53,40,38,38,38,40,38,36,36,36,38,37,62,58,51,51,59,45,37,38,61,67,63,62,58,59,62,67,46,62,63,33,20,52,47,61,49,25,22,15,14,7,12,12,9,60
58,58,58,61,60,60,60,61,59,59,59,60,52,52,52,60,46,41,41,41,46,43,35,35,35,43,61,62,47,57,56,68,55,41,49,65,72,64,73,57,76,60,64,53,41,46,41,27,59,48,50,54,20,19,24,10,14,8,14,10,60
58,58,58,55,57,57,57,55,55,55,55,54,52,52,52,54,42,43,43,43,42,41,40,40,40,41,41,63,55,52,40,47,36,27,49,55,62,63,62,59,68,64,67,59,70,57,33,25,60,59,57,60,32,34,12,15,16,12,12,11,60
58,58,58,58,58,58,58,58,57,57,57,56,50,50,50,56,42,39,39,39,42,41,37,37,37,41,41,63,60,52,41,61,39,40,39,53,71,77,65,58,62,53,58,54,53,57,30,24,58,57,62,56,33,23,13,6,11,11,10,6,60
58,58,58,49,54,54,54,49,54,54,54,49,52,52,52,49,39,46,46,46,39,38,48,48,48,38,31,57,74,61,57,45,38,32,38,62,22,31,39,57,47,63,70,54,94,56,77,26,62,60,67,57,35,22,28,9,8,12,10,14,60
58,58,58,59,59,59,59,59,57,57,57,57,48,48,48,57,40,35,35,35,40,38,31,31,31,38,39,62,48,52,40,59,38,34,35,57,83,82,68,58,72,55,59,60,57,54,31,10,59,49,57,46,17,18,12,8,5,12,14,14,60
59,59,59,59,59,59,59,59,58,58,58,58,52,52,52,58,42,38,38,38,42,39,32,32,32,39,52,61,50,60,55,63,57,37,44,59,66,63,60,62,56,60,51,58,56,57,28,13,58,53,58,55,16,20,16,11,6,14,6,6,60
58,58,58,54,55,55,55,54,54,54,54,53,48,48,48,53,39,39,39,39,39,38,39,39,39,38,31,57,65,54,52,55,42,38,39,57,64,68,62,51,60,55,71,65,84,51,48,14,56,47,60,53,21,19,20,8,15,15,15,10,60
57,57,57,59,57,57,57,59,57,57,57,58,50,50,50,58,43,38,38,38,43,40,33,33,33,40,60,54,64,60,42,58,56,55,56,57,81,74,80,50,65,52,54,53,61,52,22,14,55,49,60,52,24,13,16,14,9,13,10,14,60
54,54,54,59,57,57,57,59,56,56,56,59,50,50,50,59,47,42,42,42,47,44,39,39,39,44,53,54,38,56,40,65,50,39,43,62,83,80,79,40,70,53,70,65,58,42,58,25,55,47,46,42,30,26,27,8,11,10,15,13,60
59,59,59,58,59,59,59,58,57,57,57,57,50,50,50,57,42,37,37,37,42,39,31,31,31,39,41,62,51,53,56,58,42,42,43,59,73,73,83,61,68,61,49,70,47,54,35,16,59,48,68,48,19,11,13,8,6,15,10,12,60
57,57,57,59,59,59,59,59,58,58,58,58,50,50,50,58,42,38,38,38,42,39,32,32,32,39,52,54,49,55,43,64,50,32,45,59,77,72,76,55,84,65,62,49,38,55,49,20,58,52,57,55,17,16,18,13,7,15,7,10,60
59,59,59,60,60,60,60,60,58,58,58,60,54,54,54,60,52,47,47,47,52,49,43,43,43,49,65,70,33,45,51,57,44,56,45,58,50,66,85,67,74,60,58,81,63,50,42,31,70,63,52,52,48,35,34,14,7,16,7,9,60
58,58,58,60,59,59,59,60,59,59,59,58,51,51,51,58,41,37,37,37,41,38,30,30,30,38,48,64,51,58,40,59,33,30,53,62,76,77,77,48,81,61,64,50,32,59,34,15,59,51,65,61,22,16,11,10,10,9,8,13,60
59,59,59,58,58,58,58,58,57,57,57,57,52,52,52,57,44,42,42,42,44,42,38,38,38,42,48,61,53,53,51,60,48,29,46,58,64,70,68,60,71,55,79,60,66,50,31,31,61,56,54,59,36,13,18,11,6,12,14,14,60
59,59,59,56,58,58,58,56,56,56,56,55,49,49,49,55,40,39,39,39,40,39,37,37,37,39,38,60,57,56,61,55,43,34,43,60,74,77,51,56,54,58,65,50,66,54,62,12,54,51,63,52,18,15,23,10,9,6,7,8,60
59,59,59,60,60,60,60,60,60,60,60,60,58,58,58,60,56,56,56,56,56,56,54,54,54,56,49,62,43,61,32,57,40,46,58,61,70,75,69,61,73,61,59,51,58,50,64,51,63,58,49,55,48,57,55,14,14,13,9,8,60
58,58,58,56,57,57,57,56,55,55,55,54,49,49,49,54,40,37,37,37,40,38,34,34,34,38,39,62,57,57,44,52,41,55,41,54,64,72,59,52,63,58,62,55,60,59,32,16,63,52,64,52,17,19,19,11,8,9,9,9,60
56,56,56,60,58,58,58,60,57,57,57,59,51,51,51,59,46,41,41,41,46,44,37,37,37,44,60,57,45,57,59,61,57,50,53,57,88,85,72,38,64,59,53,52,53,52,48,19,56,55,60,52,28,29,30,7,8,7,13,12,60
57,57,57,59,58,58,58,59,56,56,56,58,48,48,48,58,45,38,38,38,45,43,34,34,34,43,53,57,42,47,53,63,43,35,44,57,86,86,84,52,82,63,66,61,42,47,38,18,58,46,51,49,23,27,25,8,8,13,12,9,60
